subject,condition,named,afc,whichSide,whichResp,whichItem,trial
7,4,1,1,0,0,16,93
7,3,1,1,1,1,131,94
7,2,0,1,1,1,123,95
7,2,0,1,1,1,1,96
7,3,0,1,0,0,188,97
7,3,0,1,0,0,145,98
7,2,1,1,0,0,172,99
7,1,0,1,1,1,117,100
7,4,0,1,1,1,90,101
7,1,0,0,1,0,58,102
7,4,0,0,0,1,53,103
7,2,1,1,1,1,60,104
7,3,0,1,1,1,186,105
7,4,1,1,0,0,57,106
7,2,0,0,1,0,191,107
7,4,1,1,0,0,23,108
7,1,1,0,1,0,74,109
7,3,0,0,1,0,15,110
7,1,0,0,1,0,135,111
7,2,1,1,0,0,170,112
7,4,1,1,0,0,39,113
7,1,1,1,0,0,157,114
7,2,1,1,0,0,81,115
7,4,1,1,1,1,159,116
7,1,1,1,0,0,144,117
7,3,0,1,0,0,8,118
7,2,0,0,0,1,151,119
7,3,1,1,0,0,73,120
7,4,0,1,0,0,162,121
7,2,1,1,1,1,97,122
7,3,0,1,0,0,153,123
7,3,1,1,1,1,68,124
7,1,1,1,0,0,140,125
7,4,1,1,1,1,18,126
7,2,0,0,0,1,96,127
7,1,0,0,0,1,33,128
8,3,0,1,0,0,118,1
8,1,0,1,0,0,161,2
8,2,0,1,0,0,86,3
8,3,0,1,0,0,181,4
8,4,1,1,1,1,107,5
8,4,1,1,0,0,177,6
8,2,0,1,1,1,3,7
8,1,1,1,0,0,124,8
8,1,0,0,1,0,163,9
8,4,0,1,0,0,64,10
8,2,1,1,0,0,6,11
8,3,0,1,0,0,184,12
8,1,0,1,0,0,100,13
8,2,0,1,1,1,29,14
8,3,0,0,0,1,115,15
8,4,0,1,0,0,179,16
8,1,0,1,0,0,183,17
8,2,0,1,0,0,85,18
8,4,1,1,1,1,166,19
8,4,0,1,0,0,102,20
8,3,0,1,0,0,111,21
8,3,0,1,0,0,189,22
8,2,1,1,0,0,37,23
8,1,1,1,0,0,137,24
8,2,1,1,1,1,25,25
8,2,1,1,1,1,112,26
8,4,0,0,1,0,110,27
8,1,0,1,0,0,185,28
8,1,0,0,1,0,28,29
8,3,0,1,0,0,19,30
8,3,0,1,0,0,125,31
8,4,0,1,0,0,129,32
8,2,0,0,0,1,61,33
8,4,1,1,0,0,66,34
8,3,0,1,1,1,31,35
8,1,0,0,1,0,126,36
8,3,0,1,1,1,52,37
8,4,1,1,0,0,30,38
8,2,0,1,1,1,147,39
8,1,1,0,1,0,192,40
8,2,0,0,0,1,146,41
8,1,1,0,1,0,133,42
8,1,0,0,1,0,167,43
8,4,1,1,0,0,69,44
8,3,0,1,1,1,26,45
8,2,0,1,0,0,121,46
8,3,0,0,0,1,47,47
8,4,0,1,0,0,95,48
8,3,1,1,0,0,99,49
8,2,1,1,0,0,113,50
8,1,1,1,0,0,139,51
8,1,0,1,0,0,80,52
8,2,0,1,1,1,34,53
8,3,0,0,1,0,187,54
8,4,1,0,1,0,155,55
8,4,0,1,0,0,7,56
8,3,0,1,1,1,2,57
8,3,0,1,1,1,56,58
8,4,1,1,1,1,141,59
8,4,0,1,0,0,119,60
8,2,0,1,0,0,76,61
8,1,0,1,0,0,14,62
8,1,1,0,1,0,50,63
8,2,0,1,1,1,4,64
8,1,0,1,0,0,32,65
8,2,0,0,1,0,150,66
8,4,1,1,0,0,98,67
8,1,0,1,1,1,44,68
8,4,1,1,0,0,103,69
8,3,0,0,0,1,71,70
8,3,1,0,1,0,143,71
8,2,0,1,1,1,88,72
8,4,1,1,1,1,78,73
8,2,0,0,1,0,40,74
8,2,1,1,0,0,156,75
8,3,0,1,0,0,128,76
8,1,1,1,0,0,122,77
8,4,0,1,1,1,11,78
8,3,1,1,1,1,20,79
8,1,0,0,1,0,43,80
8,2,1,1,1,1,13,81
8,3,0,1,1,1,154,82
8,1,0,0,1,0,174,83
8,3,0,1,1,1,165,84
8,4,1,1,0,0,104,85
8,2,1,1,1,1,72,86
8,1,1,1,0,0,79,87
8,4,1,1,0,0,62,88
8,4,1,1,1,1,123,89
8,4,1,1,0,0,1,90
8,3,0,1,1,1,45,91
8,2,1,1,0,0,89,92
8,1,0,0,0,1,59,93
8,3,1,1,0,0,176,94
8,1,1,1,0,0,131,95
8,2,1,1,0,0,16,96
8,4,1,1,0,0,60,97
8,2,1,1,1,1,90,98
8,3,0,1,0,0,117,99
8,3,0,0,0,1,58,100
8,1,1,1,0,0,188,101
8,1,0,0,0,1,145,102
8,4,1,1,1,1,172,103
8,2,0,1,1,1,53,104
8,3,0,1,1,1,135,105
8,4,0,1,0,0,191,106
8,2,1,1,1,1,23,107
8,1,1,1,0,0,186,108
8,3,1,1,0,0,74,109
8,2,0,1,1,1,57,110
8,4,1,1,1,1,170,111
8,1,0,1,0,0,15,112
8,4,1,1,1,1,151,113
8,1,0,1,0,0,73,114
8,2,0,1,0,0,39,115
8,3,1,1,1,1,144,116
8,3,1,1,1,1,157,117
8,1,0,0,1,0,8,118
8,4,1,1,1,1,81,119
8,2,0,1,1,1,159,120
8,4,1,1,0,0,97,121
8,2,0,0,1,0,162,122
8,1,1,0,1,0,153,123
8,4,1,1,0,0,96,124
8,3,0,0,0,1,140,125
8,1,0,1,0,0,68,126
8,2,0,0,0,1,18,127
8,3,0,0,1,0,33,128
9,3,0,1,1,1,3,1
9,1,0,0,1,0,177,2
9,2,0,1,1,1,161,3
9,4,1,1,0,0,118,4
9,2,1,1,0,0,124,5
9,1,0,1,0,0,107,6
9,3,0,1,0,0,86,7
9,4,1,1,0,0,181,8
9,1,1,1,0,0,179,9
9,2,1,1,0,0,100,10
9,3,1,1,1,1,29,11
9,3,0,1,0,0,6,12
9,2,1,1,0,0,163,13
9,4,0,1,1,1,115,14
9,1,0,1,0,0,64,15
9,4,0,1,0,0,184,16
9,2,0,1,1,1,137,17
9,3,0,1,1,1,85,18
9,4,0,1,0,0,111,19
9,2,0,0,0,1,183,20
9,3,1,1,0,0,37,21
9,4,1,1,0,0,189,22
9,1,0,0,1,0,102,23
9,1,0,1,0,0,166,24
9,2,1,1,1,1,28,25
9,1,1,0,1,0,129,26
9,1,0,1,1,1,110,27
9,3,1,1,0,0,25,28
9,3,1,1,0,0,112,29
9,2,0,1,1,1,185,30
9,4,0,1,1,1,19,31
9,4,1,1,1,1,125,32
9,2,1,1,0,0,126,33
9,4,0,1,1,1,52,34
9,4,1,1,1,1,31,35
9,1,1,1,1,1,30,36
9,3,0,0,0,1,61,37
9,1,0,0,1,0,66,38
9,2,1,1,0,0,192,39
9,3,0,1,0,0,147,40
9,1,1,1,0,0,95,41
9,1,0,0,1,0,69,42
9,2,0,0,0,1,167,43
9,4,0,1,1,1,47,44
9,2,1,1,1,1,133,45
9,3,1,1,1,1,121,46
9,4,1,1,1,1,26,47
9,3,0,0,0,1,146,48
9,3,0,0,1,0,113,49
9,3,0,1,0,0,34,50
9,1,1,0,1,0,7,51
9,1,0,0,0,1,155,52
9,2,1,0,1,0,80,53
9,2,1,1,0,0,139,54
9,4,1,1,1,1,187,55
9,4,1,1,1,1,99,56
9,4,0,1,1,1,56,57
9,3,0,1,0,0,4,58
9,2,1,1,1,1,50,59
9,1,0,1,0,0,141,60
9,1,0,1,0,0,119,61
9,4,0,1,1,1,2,62
9,2,0,1,0,0,14,63
9,3,0,0,1,0,76,64
9,4,0,0,0,1,71,65
9,2,1,1,1,1,32,66
9,1,1,1,0,0,98,67
9,3,0,1,1,1,150,68
9,3,0,1,1,1,88,69
9,1,1,0,1,0,103,70
9,2,1,0,0,1,44,71
9,4,0,1,0,0,143,72
9,1,1,1,0,0,78,73
9,2,1,1,0,0,122,74
9,1,0,0,1,0,11,75
9,3,0,0,1,0,40,76
9,2,0,1,1,1,43,77
9,4,0,1,1,1,128,78
9,4,1,1,0,0,20,79
9,3,1,1,1,1,156,80
9,1,1,0,1,0,62,81
9,2,0,1,1,1,174,82
9,1,0,1,0,0,104,83
9,3,1,1,0,0,13,84
9,2,1,1,1,1,79,85
9,4,1,1,0,0,154,86
9,4,0,1,0,0,165,87
9,3,1,1,0,0,72,88
9,2,0,1,0,0,59,89
9,1,0,1,0,0,123,90
9,3,1,1,1,1,16,91
9,4,0,1,1,1,45,92
9,2,1,1,1,1,131,93
9,1,0,0,1,0,1,94
9,4,0,1,1,1,176,95
9,3,1,1,0,0,89,96
9,2,1,1,0,0,188,97
9,1,1,1,0,0,172,98
9,4,1,1,0,0,117,99
9,1,0,1,0,0,60,100
9,4,1,1,1,1,58,101
9,2,0,0,1,0,145,102
9,3,1,0,0,1,90,103
9,3,0,0,0,1,53,104
9,2,1,1,1,1,15,105
9,4,0,1,0,0,135,106
9,1,0,1,1,1,170,107
9,4,1,1,1,1,74,108
9,3,0,1,0,0,57,109
9,3,0,1,0,0,23,110
9,1,0,0,0,1,191,111
9,2,1,1,0,0,186,112
9,3,0,1,0,0,39,113
9,4,1,1,0,0,157,114
9,2,0,1,1,1,73,115
9,3,0,1,0,0,159,116
9,1,1,1,0,0,81,117
9,1,1,0,1,0,151,118
9,2,1,1,0,0,8,119
9,4,1,1,1,1,144,120
9,4,0,0,0,1,140,121
9,2,0,1,0,0,153,122
9,3,1,1,0,0,18,123
9,3,0,0,0,1,162,124
9,4,1,1,0,0,33,125
9,1,1,0,1,0,97,126
9,1,1,0,1,0,96,127
9,2,1,1,0,0,68,128
10,1,0,0,0,1,181,1
10,4,1,1,0,0,3,2
10,1,0,1,0,0,118,3
10,3,0,1,1,1,161,4
10,4,0,1,0,0,86,5
10,3,0,0,1,0,124,6
10,2,1,1,0,0,177,7
10,2,1,1,0,0,107,8
10,3,0,1,1,1,163,9
10,2,0,0,0,1,179,10
10,4,0,1,0,0,6,11
10,1,0,1,1,1,115,12
10,2,0,1,1,1,64,13
10,3,0,1,0,0,100,14
10,1,0,0,1,0,184,15
10,4,1,1,1,1,29,16
10,3,0,1,1,1,137,17
10,1,0,0,1,0,189,18
10,2,0,1,0,0,166,19
10,2,0,1,0,0,102,20
10,1,0,1,1,1,111,21
10,3,0,0,1,0,183,22
10,4,1,1,0,0,37,23
10,4,0,1,1,1,85,24
10,2,0,0,1,0,110,25
10,1,0,0,1,0,19,26
10,3,0,0,0,1,28,27
10,4,1,1,0,0,112,28
10,4,1,1,0,0,25,29
10,3,0,0,1,0,185,30
10,1,0,0,0,1,125,31
10,2,1,1,1,1,129,32
10,4,1,1,0,0,147,33
10,1,0,0,0,1,31,34
10,3,0,1,0,0,126,35
10,1,0,1,1,1,52,36
10,2,1,0,1,0,30,37
10,4,0,0,1,0,61,38
10,3,1,1,0,0,192,39
10,2,0,0,0,1,66,40
10,4,1,1,0,0,121,41
10,2,0,1,1,1,95,42
10,1,0,1,0,0,47,43
10,3,1,1,0,0,133,44
10,2,0,0,0,1,69,45
10,3,0,1,0,0,167,46
10,1,0,1,0,0,26,47
10,4,1,1,0,0,146,48
10,3,0,1,0,0,80,49
10,2,1,1,0,0,7,50
10,3,0,1,0,0,139,51
10,2,0,0,1,0,155,52
10,1,0,1,0,0,99,53
10,4,0,1,1,1,113,54
10,1,0,1,0,0,187,55
10,4,0,1,0,0,34,56
10,2,1,1,1,1,119,57
10,4,0,1,0,0,4,58
10,3,1,1,0,0,50,59
10,3,0,1,1,1,14,60
10,4,1,0,1,0,76,61
10,2,0,0,0,1,141,62
10,1,0,1,0,0,56,63
10,1,0,0,1,0,2,64
10,3,0,0,1,0,44,65
10,4,0,0,1,0,150,66
10,1,0,1,0,0,143,67
10,2,0,1,0,0,98,68
10,3,1,1,1,1,32,69
10,1,0,1,0,0,71,70
10,4,1,1,0,0,88,71
10,2,0,1,0,0,103,72
10,4,0,0,1,0,40,73
10,1,0,0,1,0,128,74
10,3,0,0,1,0,43,75
10,2,0,1,1,1,11,76
10,4,1,1,1,1,156,77
10,2,1,1,1,1,78,78
10,1,0,0,1,0,20,79
10,3,1,1,0,0,122,80
10,2,1,1,0,0,62,81
10,1,1,1,0,0,165,82
10,3,1,1,0,0,79,83
10,4,1,1,1,1,13,84
10,3,0,1,1,1,174,85
10,4,1,1,0,0,72,86
10,1,0,0,1,0,154,87
10,2,1,1,1,1,104,88
10,2,0,1,1,1,123,89
10,4,1,1,1,1,16,90
10,4,1,1,1,1,89,91
10,2,0,1,1,1,1,92
10,3,1,1,0,0,131,93
10,1,0,1,1,1,45,94
10,3,0,0,1,0,59,95
10,1,0,0,1,0,176,96
10,3,0,1,1,1,188,97
10,1,0,1,0,0,117,98
10,1,0,1,0,0,58,99
10,3,0,1,0,0,145,100
10,4,0,0,0,1,53,101
10,2,0,1,1,1,172,102
10,2,1,1,0,0,60,103
10,4,0,0,1,0,90,104
10,4,0,1,1,1,23,105
10,1,0,1,0,0,135,106
10,3,0,0,1,0,15,107
10,2,0,1,0,0,170,108
10,1,1,0,1,0,74,109
10,3,0,1,0,0,186,110
10,2,0,1,0,0,191,111
10,4,0,0,1,0,57,112
10,4,0,1,0,0,39,113
10,3,0,1,0,0,73,114
10,3,1,1,1,1,8,115
10,1,0,0,0,1,144,116
10,4,0,1,1,1,159,117
10,2,0,0,1,0,151,118
10,1,0,0,1,0,157,119
10,2,1,1,1,1,81,120
10,4,0,0,1,0,162,121
10,4,1,0,0,1,18,122
10,1,1,0,1,0,33,123
10,1,1,1,0,0,140,124
10,3,0,0,0,1,153,125
10,3,0,0,1,0,68,126
10,2,1,1,0,0,97,127
10,2,1,1,1,1,96,128
11,2,0,0,1,0,3,1
11,4,1,1,1,1,177,2
11,1,1,1,1,1,161,3
11,1,0,0,1,0,124,4
11,4,1,1,1,1,107,5
11,3,0,1,1,1,181,6
11,2,0,0,1,0,86,7
11,3,0,0,0,NaN,118,8
11,4,1,0,0,1,64,9
11,1,0,1,0,0,100,10
11,4,0,0,0,NaN,179,11
11,3,0,1,0,0,115,12
11,2,1,1,1,1,6,13
11,1,1,0,1,0,163,14
11,3,0,1,1,1,184,15
11,2,1,1,0,0,29,16
11,1,0,0,1,0,137,17
11,2,0,0,1,0,85,18
11,3,0,1,0,0,111,19
11,1,0,1,1,1,183,20
11,3,1,1,0,0,189,21
11,4,1,1,0,0,166,22
11,4,0,1,0,0,102,23
11,2,0,0,0,1,37,24
11,3,0,0,0,NaN,125,25
11,2,1,1,1,1,25,26
11,4,0,0,0,1,110,27
11,1,0,0,1,0,28,28
11,1,0,1,0,0,185,29
11,2,0,0,0,NaN,112,30
11,3,1,1,0,0,19,31
11,4,0,0,1,0,129,32
11,3,0,1,1,1,31,33
11,4,0,0,0,1,66,34
11,1,1,1,0,0,192,35
11,2,0,1,0,0,147,36
11,2,1,0,0,1,61,37
11,4,1,0,1,0,30,38
11,1,0,0,0,1,126,39
11,3,0,0,0,1,52,40
11,2,1,1,1,1,146,41
11,3,0,0,1,0,47,42
11,4,1,0,0,1,95,43
11,1,0,1,1,1,167,44
11,3,0,1,1,1,26,45
11,2,1,1,0,0,121,46
11,1,0,0,0,1,133,47
11,4,1,1,0,0,69,48
11,2,0,0,0,1,34,49
11,4,1,1,1,1,7,50
11,2,0,1,1,1,113,51
11,1,0,1,0,0,80,52
11,4,0,1,1,1,155,53
11,3,0,0,1,NaN,187,54
11,3,0,0,0,1,99,55
11,1,1,0,1,0,139,56
11,2,1,0,1,0,76,57
11,1,0,1,1,1,14,58
11,1,1,0,1,0,50,59
11,2,0,0,0,1,4,60
11,4,1,1,0,0,119,61
11,4,0,0,1,NaN,141,62
11,3,0,0,0,1,2,63
11,3,0,0,0,1,56,64
11,3,0,1,0,0,143,65
11,4,0,1,1,1,103,66
11,1,1,1,0,0,44,67
11,2,1,1,0,0,88,68
11,3,0,0,1,0,71,69
11,2,0,1,0,0,150,70
11,4,1,1,0,0,98,71
11,1,1,1,0,0,32,72
11,1,1,0,1,0,122,73
11,2,1,1,0,0,156,74
11,2,0,0,1,0,40,75
11,4,1,1,1,1,11,76
11,3,0,0,1,0,128,77
11,1,0,0,1,0,43,78
11,3,0,1,1,1,20,79
11,4,1,1,1,1,78,80
11,1,1,1,0,0,79,81
11,2,0,0,1,0,72,82
11,4,1,1,0,0,62,83
11,3,1,1,0,0,165,84
11,1,0,1,1,1,174,85
11,4,1,1,0,0,104,86
11,3,0,1,0,0,154,87
11,2,0,1,1,1,13,88
11,2,1,1,1,1,89,89
11,1,1,0,1,0,131,90
11,2,1,1,1,1,16,91
11,3,1,1,0,0,45,92
11,4,0,1,1,1,123,93
11,3,1,1,0,0,176,94
11,4,1,1,1,1,1,95
11,1,0,0,0,1,59,96
11,1,0,1,0,0,145,97
11,2,1,1,0,0,90,98
11,2,0,1,0,0,53,99
11,4,1,1,0,0,172,100
11,1,0,0,0,1,188,101
11,4,1,1,1,1,60,102
11,3,1,1,0,0,58,103
11,3,0,1,1,1,117,104
11,2,0,0,0,1,23,105
11,1,1,1,0,0,186,106
11,4,1,1,1,1,170,107
11,3,0,0,1,0,74,108
11,1,0,1,1,1,15,109
11,4,0,0,0,1,191,110
11,2,1,1,1,1,57,111
11,3,0,0,0,1,135,112
11,3,1,1,1,1,144,113
11,4,1,1,0,0,81,114
11,2,0,0,0,1,159,115
11,1,1,0,1,0,73,116
11,1,0,1,0,0,8,117
11,3,1,1,1,1,157,118
11,2,0,1,1,1,39,119
11,4,1,1,0,0,151,120
11,3,0,0,1,0,33,121
11,4,1,0,1,NaN,97,122
11,4,1,1,0,0,96,123
11,2,1,1,0,0,18,124
11,3,1,1,0,0,140,125
11,2,0,1,1,1,162,126
11,1,0,0,0,1,153,127
11,1,1,1,0,0,68,128
12,4,0,1,1,1,118,1
12,3,0,1,1,1,86,2
12,1,0,0,1,0,107,3
12,4,0,1,1,1,181,4
12,3,0,0,0,1,3,5
12,2,0,0,1,0,161,6
12,1,0,1,0,0,177,7
12,2,0,1,1,1,124,8
12,1,0,0,1,0,64,9
12,3,0,1,0,0,29,10
12,2,0,1,0,0,100,11
12,4,0,0,0,1,115,12
12,4,0,0,0,1,184,13
12,1,0,0,1,NaN,179,14
12,3,0,0,1,0,6,15
12,2,0,1,0,0,163,16
12,3,0,1,1,1,37,17
12,2,0,0,1,0,183,18
12,4,0,1,1,1,111,19
12,4,1,1,1,1,189,20
12,2,0,1,1,1,137,21
12,1,0,0,1,0,166,22
12,1,0,1,1,1,102,23
12,3,0,1,1,1,85,24
12,2,0,1,0,0,28,25
12,3,0,1,0,0,112,26
12,4,0,0,1,0,19,27
12,1,0,1,0,0,129,28
12,4,0,1,1,1,125,29
12,2,0,1,1,1,185,30
12,1,0,0,0,1,110,31
12,3,1,1,0,0,25,32
12,1,0,0,0,1,30,33
12,2,0,1,0,0,126,34
12,2,0,1,0,0,192,35
12,3,0,1,0,0,147,36
12,4,0,1,1,1,52,37
12,1,0,0,1,NaN,66,38
12,4,0,1,0,0,31,39
12,3,0,1,1,1,61,40
12,2,0,1,0,0,167,41
12,3,0,1,1,1,146,42
12,4,0,0,0,NaN,26,43
12,1,0,1,0,0,95,44
12,2,0,0,0,1,133,45
12,3,0,1,0,0,121,46
12,4,0,0,1,0,47,47
12,1,0,0,0,NaN,69,48
12,1,0,1,1,1,7,49
12,3,0,0,1,0,34,50
12,4,0,1,1,1,99,51
12,1,0,1,0,0,155,52
12,3,0,0,0,1,113,53
12,2,0,0,1,0,80,54
12,4,0,1,1,1,187,55
12,2,0,1,0,0,139,56
12,2,0,0,1,0,50,57
12,2,0,1,0,0,14,58
12,1,0,1,1,1,119,59
12,1,0,0,0,1,141,60
12,3,0,0,1,0,4,61
12,3,0,1,1,1,76,62
12,4,0,1,1,1,56,63
12,4,0,0,1,0,2,64
12,4,0,1,0,0,143,65
12,4,0,1,1,1,71,66
12,1,0,0,0,1,103,67
12,3,0,1,0,0,150,68
12,3,0,1,1,1,88,69
12,2,0,1,0,0,32,70
12,1,0,1,0,0,98,71
12,2,0,1,0,0,44,72
12,4,0,0,0,1,20,73
12,2,0,1,1,1,43,74
12,3,0,0,1,0,40,75
12,1,0,1,1,1,11,76
12,4,0,0,0,1,128,77
12,2,0,1,0,0,122,78
12,3,0,1,0,0,156,79
12,1,0,0,0,1,78,80
12,2,0,0,1,0,79,81
12,1,0,1,1,1,62,82
12,4,0,0,0,1,165,83
12,3,0,0,1,0,13,84
12,4,0,1,0,0,154,85
12,3,0,0,0,1,72,86
12,1,0,0,1,0,104,87
12,2,0,1,1,1,174,88
12,2,0,1,0,0,131,89
12,2,0,0,0,1,59,90
12,1,0,0,1,0,123,91
12,3,0,1,1,1,89,92
12,3,0,0,1,0,16,93
12,1,0,0,1,0,1,94
12,4,0,1,1,1,45,95
12,4,0,0,1,0,176,96
12,2,0,0,0,1,145,97
12,3,0,0,1,0,90,98
12,1,0,0,0,1,172,99
12,1,0,0,1,0,60,100
12,2,0,0,0,1,188,101
12,3,0,1,0,0,53,102
12,4,0,0,0,1,117,103
12,4,0,1,0,0,58,104
12,1,0,1,1,1,170,105
12,3,0,0,0,1,23,106
12,4,0,1,0,0,135,107
12,4,0,1,1,1,74,108
12,2,0,0,1,0,186,109
12,3,0,1,1,1,57,110
12,1,0,1,1,1,191,111
12,2,0,1,1,1,15,112
12,3,0,0,1,2,159,113
12,4,0,1,0,0,144,114
12,2,0,1,1,1,8,115
12,1,0,0,1,0,151,116
12,2,0,0,0,1,73,117
12,3,0,1,1,1,39,118
12,1,0,1,0,0,81,119
12,4,0,1,1,1,157,120
12,3,0,0,1,0,162,121
12,4,0,0,0,1,140,122
12,2,0,0,0,1,68,123
12,2,0,1,1,1,153,124
12,3,0,1,1,1,18,125
12,1,1,1,0,0,96,126
12,1,0,0,1,0,97,127
12,4,1,1,0,0,33,128
13,2,0,1,0,0,124,1
13,3,0,0,1,0,86,2
13,2,0,1,1,1,161,3
13,4,1,1,1,1,181,4
13,1,0,0,0,1,107,5
13,4,0,0,0,1,118,6
13,3,0,0,1,0,3,7
13,1,0,0,1,0,177,8
13,2,1,1,0,0,163,9
13,1,0,0,1,0,179,10
13,4,0,1,0,0,184,11
13,1,0,1,0,0,64,12
13,3,1,1,0,0,29,13
13,4,0,1,0,0,115,14
13,3,0,1,0,0,6,15
13,2,0,0,0,1,100,16
13,3,1,1,1,1,37,17
13,1,0,0,1,0,102,18
13,4,0,1,1,1,111,19
13,1,0,1,0,0,166,20
13,2,1,1,1,1,137,21
13,2,0,0,1,0,183,22
13,4,1,1,0,0,189,23
13,3,0,1,0,0,85,24
13,3,1,1,0,0,25,25
13,4,0,1,0,0,19,26
13,3,1,1,0,0,112,27
13,2,1,0,1,0,28,28
13,2,0,0,1,0,185,29
13,4,1,1,0,0,125,30
13,1,1,1,0,0,129,31
13,1,0,0,0,1,110,32
13,3,1,0,1,0,61,33
13,1,1,0,1,0,30,34
13,4,1,1,0,0,31,35
13,2,1,1,0,0,192,36
13,3,0,1,0,0,147,37
13,1,0,1,0,0,66,38
13,4,1,1,0,0,52,39
13,2,0,0,1,0,126,40
13,4,1,1,1,1,47,41
13,1,1,0,1,0,69,42
13,2,1,1,1,1,133,43
13,2,0,0,0,1,167,44
13,4,1,0,0,1,26,45
13,3,1,1,0,0,121,46
13,1,0,0,0,1,95,47
13,3,0,1,1,1,146,48
13,2,0,0,0,1,139,49
13,1,0,0,1,0,155,50
13,3,0,1,1,1,113,51
13,4,1,1,0,0,99,52
13,3,0,0,1,0,34,53
13,2,1,1,0,0,80,54
13,1,1,0,1,0,7,55
13,4,0,1,1,1,187,56
13,2,1,1,0,0,50,57
13,3,0,1,1,1,4,58
13,2,1,1,0,0,14,59
13,1,0,0,1,0,141,60
13,3,0,1,0,0,76,61
13,1,0,0,1,0,119,62
13,4,0,1,1,1,2,63
13,4,0,1,0,0,56,64
13,1,0,0,1,0,98,65
13,2,1,1,0,0,32,66
13,3,0,1,0,0,88,67
13,4,0,1,0,0,71,68
13,4,0,1,1,1,143,69
13,1,0,0,1,0,103,70
13,2,1,1,0,0,44,71
13,3,0,1,1,1,150,72
13,4,1,1,0,0,128,73
13,4,0,1,0,0,20,74
13,1,1,1,0,0,78,75
13,3,1,1,0,0,156,76
13,1,0,0,1,0,11,77
13,2,1,1,1,1,122,78
13,3,0,0,1,0,40,79
13,2,1,1,1,1,43,80
13,1,0,0,1,0,104,81
13,3,0,1,0,0,13,82
13,4,1,1,0,0,165,83
13,4,1,1,0,0,154,84
13,3,1,1,1,1,72,85
13,1,1,0,1,0,62,86
13,2,0,0,1,0,174,87
13,2,1,1,0,0,79,88
13,1,0,1,0,0,123,89
13,2,1,1,0,0,131,90
13,1,0,0,1,0,1,91
13,3,1,1,0,0,89,92
13,2,1,1,0,0,59,93
13,4,1,1,0,0,176,94
13,4,0,1,1,1,45,95
13,3,1,1,1,1,16,96
13,2,0,0,1,0,145,97
13,4,0,0,0,1,58,98
13,2,1,1,0,0,188,99
13,1,1,0,1,0,60,100
13,4,0,0,1,0,117,101
13,1,0,1,1,1,172,102
13,3,1,1,1,1,90,103
13,3,0,1,1,1,53,104
13,4,0,0,1,0,135,105
13,2,1,1,1,1,186,106
13,3,1,1,1,1,23,107
13,1,0,1,1,1,170,108
13,2,1,1,0,0,15,109
13,4,1,1,1,1,74,110
13,3,0,1,1,1,57,111
13,1,1,0,0,1,191,112
13,1,1,1,0,0,151,113
13,4,1,1,1,1,157,114
13,3,1,1,1,1,39,115
13,3,0,1,0,0,159,116
13,1,0,1,0,0,81,117
13,2,0,1,0,0,73,118
13,2,1,1,0,0,8,119
13,4,1,1,0,0,144,120
13,3,0,0,1,0,18,121
13,4,1,1,1,1,33,122
13,2,0,1,0,0,153,123
13,2,1,1,1,1,68,124
13,1,1,1,0,0,96,125
13,4,1,1,0,0,140,126
13,3,0,1,0,0,162,127
13,1,1,1,0,0,97,128
14,4,0,0,0,1,86,1
14,2,0,0,1,0,107,2
14,3,1,1,1,1,124,3
14,1,0,1,0,0,181,4
14,3,1,1,1,1,161,5
14,2,0,1,0,0,177,6
14,4,0,1,1,1,3,7
14,1,0,1,0,0,118,8
14,2,1,0,1,0,179,9
14,3,0,1,0,0,163,10
14,3,1,1,1,1,100,11
14,1,0,1,0,0,184,12
14,2,0,1,0,0,64,13
14,1,0,0,1,0,115,14
14,4,1,1,0,0,6,15
14,4,1,1,0,0,29,16
14,3,0,0,1,0,137,17
14,2,1,1,0,0,166,18
14,3,0,0,0,1,183,19
14,1,0,0,1,0,111,20
14,2,0,1,1,1,102,21
14,4,1,1,0,0,37,22
14,4,1,1,1,1,85,23
14,1,1,0,1,0,189,24
14,3,0,1,1,1,185,25
14,3,0,1,1,1,28,26
14,4,1,1,1,1,25,27
14,2,1,0,0,1,129,28
14,4,1,1,1,1,112,29
14,1,1,1,0,0,125,30
14,2,0,0,0,1,110,31
14,1,1,0,1,0,19,32
14,4,1,0,0,1,61,33
14,3,0,1,0,0,126,34
14,2,1,1,0,0,30,35
14,1,0,1,1,1,52,36
14,2,0,1,0,0,66,37
14,1,1,1,0,0,31,38
14,4,0,0,1,0,147,39
14,3,1,1,1,1,192,40
14,3,1,1,0,0,167,41
14,4,0,1,0,0,146,42
14,1,0,0,1,0,26,43
14,3,0,1,1,1,133,44
14,2,1,1,0,0,95,45
14,4,1,1,0,0,121,46
14,2,1,1,0,0,69,47
14,1,0,1,1,1,47,48
14,2,1,0,0,1,155,49
14,2,1,1,1,1,7,50
14,1,0,0,1,0,99,51
14,3,0,1,1,1,80,52
14,4,1,1,1,1,113,53
14,3,1,1,1,1,139,54
14,4,0,1,1,1,34,55
14,1,0,0,0,1,187,56
14,1,0,0,1,0,56,57
14,2,1,1,0,0,119,58
14,3,1,0,0,1,14,59
14,1,0,0,1,0,2,60
14,2,0,0,0,1,141,61
14,4,0,1,0,0,4,62
14,4,0,1,0,0,76,63
14,3,1,1,0,0,50,64
14,3,1,1,0,0,32,65
14,3,0,1,0,0,44,66
14,1,0,1,0,0,143,67
